gene_names,cms_score,
RACGAP1,12.0351,
FAM243A,12.0268,
FAM243B,12.0268,
KCNE1,12.0268,
KCNE1B,12.0268,
RCAN1,12.0268,
SMIM11A,12.0268,
SMIM11B,12.0268,
C2CD2,12.0257,
SNORA91,12.0257,
UMODL1,12.0257,
UMODL1-AS1,12.0257,
ZBTB21,12.0257,
ZNF295-AS1,12.0257,
FYTTD1,12.0168,
IQCG,12.0168,
LRCH3,12.0168,
RUBCN,12.0168,
C17orf112,12.011,
LINC02089,12.011,
COLGALT2,11.9908,
RGL1,11.9908,
ASTN2,11.9844,
TRIM32,11.9844,
C5orf52,11.9793,
CLINT1,11.9793,
LSM11,11.9793,
SOX30,11.9793,
THG1L,11.9793,
GASAL1,11.977,
KLF10,11.977,
DTX3L,11.9764,
PARP15,11.9764,
MRPL21,11.9606,
B4GALT1,11.9511,
B4GALT1-AS1,11.9511,
DNAJA1,11.9511,
SMU1,11.9511,
CTCFL,11.9511,
LOC100291105,11.9511,
RAE1,11.9511,
RBM38,11.9511,
DNMT1,11.9508,
FDX2,11.9508,
ICAM1,11.9508,
ICAM3,11.9508,
ICAM4,11.9508,
ICAM5,11.9508,
MIR4322,11.9508,
MRPL4,11.9508,
RAVER1,11.9508,
S1PR2,11.9508,
ZGLP1,11.9508,
LINC01500,11.9452,
ABCB8,11.935,
AGAP3,11.935,
ASIC3,11.935,
ATG9B,11.935,
CDK5,11.935,
FASTK,11.935,
KCNH2,11.935,
NOS3,11.935,
SLC4A2,11.935,
TMUB1,11.935,
SMIM14,11.9346,
UBE2K,11.9346,
UGDH,11.9346,
UGDH-AS1,11.9346,
ARHGEF2,11.9214,
LAMTOR2,11.9214,
LMNA,11.9214,
MEX3A,11.9214,
RAB25,11.9214,
SEMA4A,11.9214,
SSR2,11.9214,
UBQLN4,11.9214,
AHNAK,11.9187,
ASRGL1,11.9187,
SCGB1A1,11.9187,
PKNOX2,11.9147,
PKNOX2-AS1,11.9147,
TMEM218,11.9147,
FSTL5,11.9106,
AP3B1,11.908,
LOC101929154,11.908,
FIGN,11.9003,
HAND2,11.898,
HAND2-AS1,11.898,
EIF3D,11.8951,
FOXRED2,11.8951,
MYH9,11.8951,
TXN2,11.8951,
LINC00395,11.8933,
OR7E156P,11.8933,
LOC646522,11.8892,
SPPL2A,11.8876,
TRPM7,11.8876,
FAM110A,11.8826,
SCRT2,11.8826,
SLC52A3,11.8826,
EBF2,11.8655,
GLRX5,11.8527,
LINC02318,11.8527,
SCARNA13,11.8527,
SNHG10,11.8527,
SYNE3,11.8527,
MECOM,11.8504,
LOC100996664,11.8496,
RAD51B,11.8496,
MIR5197,11.8466,
LINC01983,11.8236,
MIR6829,11.8236,
MUC20,11.8236,
MUC4,11.8236,
TNK2,11.8236,
TNK2-AS1,11.8236,
GALNT2,11.8225,
ASB3,11.8157,
GPR75-ASB3,11.8157,
ADH4,11.7742,
ADH6,11.7742,
PCNAP1,11.7742,
GFRAL,11.7681,
HCRTR2,11.7681,
LINC02349,11.7681,
VPS13C,11.7681,
FZD10,11.7657,
FZD10-DT,11.7657,
LINC02419,11.7657,
KCNJ15,11.7637,
LINC01423,11.7637,
MIR3692,11.7601,
ZDHHC14,11.7601,
EOGT,11.7601,
MIR3136,11.7601,
TMF1,11.7601,
INO80D,11.7601,
LOC101927557,11.7553,
MSI2,11.7553,
NDFIP1,11.7516,
SPRY4,11.7516,
SPRY4-IT1,11.7516,
COP1,11.7361,
DIO1,11.7278,
HSPB11,11.7278,
LRRC42,11.7278,
NDC1,11.7278,
YIPF1,11.7278,
GPRIN2,11.7158,
LOC101927699,11.7158,
LOC102724593,11.7158,
SHLD2P1,11.7158,
SYT15,11.7158,
CWC15,11.698,
ENDOD1,11.698,
KDM4D,11.698,
KDM4E,11.698,
SRSF8,11.698,
MYADML,11.6965,
FKBP1AP1,11.6943,
ZNF154,11.6943,
ZNF211,11.6943,
ZNF551,11.6943,
ZNF552,11.6943,
ZNF586,11.6943,
ZNF587B,11.6943,
ZNF671,11.6943,
ZNF776,11.6943,
ZSCAN4,11.6943,
DENND5B,11.6937,
FLJ13224,11.6937,
LINC02387,11.6937,
SINHCAF,11.6937,
POU6F2,11.6916,
POU6F2-AS2,11.6916,
NTM,11.6916,
OMA1,11.6899,
L3MBTL1,11.6808,
SRSF6,11.6808,
AHCYL1,11.6807,
ALX3,11.6807,
LINC01397,11.6807,
SLC6A17,11.6807,
STRIP1,11.6807,
UBL4B,11.6807,
DACT2,11.6702,
SMOC2,11.6702,
ABHD17C,11.6666,
CEMIP,11.6666,
MIR549A,11.6666,
CACNA1H,11.6611,
TPSAB1,11.6611,
TPSB2,11.6611,
TPSD1,11.6611,
TPSG1,11.6611,
UBE2I,11.6611,
ANK1,11.648,
GINS4,11.648,
GPAT4,11.648,
LOC102723729,11.648,
MIR486-1,11.648,
MIR486-2,11.648,
NKX6-3,11.648,
AMDHD1,11.637,
CCDC38,11.637,
HAL,11.637,
LINC02410,11.637,
LOC105369921,11.637,
LTA4H,11.637,
SNRPF,11.637,
GRIN2A,11.627,
ANKRD53,11.6103,
ATP6V1B1,11.6103,
ATP6V1B1-AS1,11.6103,
LINC01143,11.6103,
NAGK,11.6103,
OR7E91P,11.6103,
TEX261,11.6103,
VAX2,11.6103,
RARB-AS1,11.5932,
THEG5,11.5903,
ALOX5,11.5903,
LOC102724323,11.5903,
8-Mar,11.5903,
LINC02567,11.5903,
SUMO1P1,11.5873,
LRMDA,11.5868,
MIR4272,11.5848,
HMX1,11.5819,
GRM1,11.5804,
C15orf41,11.5731,
CSNK1A1P1,11.5731,
LOC145845,11.5731,
PTPRD,11.5655,
FAM118B,11.5581,
FOXRED1,11.5581,
RPUSD4,11.5581,
SRPRA,11.5581,
DGKB,11.5441,
CYP7A1,11.5414,
UBXN2B,11.5414,
DACH1,11.538,
1-Mar,11.5334,
TKTL2,11.5334,
TMA16,11.5334,
C1GALT1,11.5012,
COL28A1,11.5012,
LOC101927354,11.5012,
DYSF,11.4888,
ZNF28,11.4876,
ZNF320,11.4876,
ZNF321P,11.4876,
ZNF468,11.4876,
ZNF600,11.4876,
ZNF816-ZNF321P,11.4876,
ZNF888,11.4876,
MIR944,11.4846,
TP63,11.4846,
GRIP1,11.4801,
ZFPM2,11.4769,
GUSBP10,11.4752,
LOC105375297,11.4752,
ZNF479,11.4752,
CHST15,11.4682,
SLC9A7P1,11.4675,
LINC01644,11.4641,
LOC339685,11.4641,
VENTXP7,11.4588,
ZNF385D,11.4588,
SYNPO2,11.4505,
LOC101930370,11.4464,
GPC6,11.4411,
GPC6-AS1,11.4411,
ZFAND4,11.4391,
C2orf91,11.4276,
LINC01913,11.4276,
LINC01914,11.4276,
LINC00693,11.4263,
APOBEC1,11.4263,
CLEC4C,11.4263,
DPPA3,11.4263,
GDF3,11.4263,
NANOG,11.4263,
NANOGNB,11.4263,
NPAS3,11.4171,
LINC00868,11.416,
LOC105371899,11.416,
MGAT5B,11.416,
FAR1,11.416,
LINC02545,11.416,
LINC02548,11.416,
RYR2,11.4135,
LINC01544,11.4103,
RNF152,11.4103,
AMD1,11.4069,
GTF3C6,11.4069,
RPF2,11.4069,
SNORA40C,11.4069,
LINC02384,11.4053,
MDM1,11.4053,
CCDC190,11.4053,
ZCWPW2,11.39,
C3,11.3871,
CD70,11.3871,
TNFSF14,11.3871,
TNFSF9,11.3871,
LINC01256,11.3829,
FBLL1,11.3817,
MIR103A1,11.3817,
MIR103B1,11.3817,
PANK3,11.3817,
RARS,11.3817,
WWC1,11.3817,
CYFIP1,11.3714,
LOC283683,11.3714,
NIPA1,11.3714,
NIPA2,11.3714,
LINC00457,11.3714,
LINC02343,11.3714,
CAPN14,11.3548,
EHD3,11.3548,
GALNT14,11.3548,
LINC00207,11.3382,
LINC00229,11.3382,
PRR5,11.3382,
PRR5-ARHGAP8,11.3382,
ABAT,11.3317,
CARHSP1,11.3317,
LOC100130283,11.3317,
PMM2,11.3317,
TMEM186,11.3317,
USP7,11.3317,
LINC01876,11.3276,
LINC01700,11.3274,
LOC101928398,11.3274,
LOC400867,11.3274,
LOC102723824,11.3149,
PKDCC,11.3149,
LOC105377342,11.3099,
TSPAN5,11.3099,
RNF182,11.2892,
EVX2,11.2892,
HAGLR,11.2892,
HAGLROS,11.2892,
HOXD-AS2,11.2892,
HOXD1,11.2892,
HOXD10,11.2892,
HOXD11,11.2892,
HOXD12,11.2892,
HOXD13,11.2892,
HOXD3,11.2892,
HOXD4,11.2892,
HOXD8,11.2892,
HOXD9,11.2892,
LOC401021,11.2892,
MIR10B,11.2892,
MIR7704,11.2892,
PRDM11,11.2876,
LOC105375843,11.2813,
SBF1P1,11.2813,
XKR4,11.2813,
MIR7856,11.2806,
ODF2L,11.2806,
DCTN5,11.2644,
ERN2,11.2644,
PLK1,11.2644,
C12orf49,11.2628,
RNFT2,11.2628,
ACADS,11.2611,
CABP1,11.2611,
MIR4700,11.2611,
MLEC,11.2611,
SPPL3,11.2611,
UNC119B,11.2611,
LYSMD2,11.254,
SCG3,11.254,
TMOD2,11.254,
EGLN1,11.2514,
SNRPD2P2,11.2514,
SPRTN,11.2514,
TSNAX,11.2514,
TSNAX-DISC1,11.2514,
LOXHD1,11.2126,
RNF165,11.2126,
ATP6V0CP3,11.2031,
BICRAL,11.2031,
PRPH2,11.2031,
TBCC,11.2031,
UBR2,11.2031,
PACRG,11.1918,
PACRG-AS2,11.1918,
PACRG-AS3,11.1918,
MIR181A1,11.1918,
MIR181A1HG,11.1918,
MIR181B1,11.1918,
PTPRC,11.1918,
COPRS,11.1732,
UTP6,11.1732,
GANC,11.1673,
MIR627,11.1673,
TMEM87A,11.1673,
VPS39,11.1673,
DCHS2,11.1666,
KLF12,11.1605,
LINC00392,11.1605,
RORA-AS1,11.1419,
RORA-AS2,11.1419,
ASB2,11.1413,
FAM181A,11.1413,
FAM181A-AS1,11.1413,
MIR4506,11.1413,
PRIMA1,11.1413,
CATSPER2P1,11.1395,
CKMT1A,11.1395,
ELL3,11.1395,
HYPK,11.1395,
MFAP1,11.1395,
MIR1282,11.1395,
PDIA3,11.1395,
PPIP5K1P1-CATSPER2,11.1395,
SERF2,11.1395,
SERF2-C15ORF63,11.1395,
SERINC4,11.1395,
STRCP1,11.1395,
WDR76,11.1395,
CHML,11.1355,
FH,11.1355,
KMO,11.1355,
OPN3,11.1355,
WDR64,11.1355,
CCDC85A,11.1328,
LOC100129434,11.1328,
ENTPD8,11.1289,
EXD3,11.1289,
MIR7114,11.1289,
NOXA1,11.1289,
NRARP,11.1289,
NSMF,11.1289,
PNPLA7,11.1289,
KCNC4,11.1281,
LAMTOR5,11.1281,
LAMTOR5-AS1,11.1281,
RBM15,11.1281,
RBM15-AS1,11.1281,
SLC16A4,11.1281,
MIR1302-1,11.125,
RPH3A,11.125,
LOC100499489,11.1088,
PIP4K2A,11.1088,
SPAG6,11.1088,
AHCYL2,11.1066,
LOC407835,11.1066,
SMO,11.1066,
TNPO3,11.1066,
TPI1P2,11.1066,
TSPAN33,11.1066,
GDPD5,11.0907,
LOC105369391,11.0907,
MAP6,11.0907,
SERPINH1,11.0907,
BMS1P2,11.0882,
SHLD2P3,11.0882,
DLEU1,11.0875,
DLEU1-AS1,11.0875,
AKAP3,11.0868,
C12orf4,11.0868,
DYRK4,11.0868,
NDUFA9,11.0868,
RAD51AP1,11.0868,
MEAT6,11.0836,
MBP,11.081,
ZNF236,11.081,
ARHGAP17,11.0522,
SLC5A11,11.0522,
TNRC6A,11.0522,
C9,11.0433,
DAB2,11.0433,
FYB1,11.0433,
SULT1B1,11.0237,
UGT2A1,11.0237,
UGT2A2,11.0237,
CFAP54,11.0237,
DLX1,11.0154,
DLX2,11.0154,
DLX2-DT,11.0154,
HAT1,11.0154,
METAP1D,11.0154,
MIR3201,11.0061,
ATG7,11.0039,
HRH1,11.0039,
CACNB2,11.0039,
ANXA3,10.9999,
LINC01094,10.9999,
APP,10.9999,
LHX5,10.997,
LHX5-AS1,10.997,
SDS,10.997,
SDSL,10.997,
PCDH15,10.9903,
ABCC13,10.989,
HSPA13,10.989,
LIPI,10.989,
RBM11,10.989,
ACSF3,10.9866,
ANKRD11,10.9866,
CDH15,10.9866,
LINC00304,10.9866,
LINC02138,10.9866,
SLC22A31,10.9866,
ZNF778,10.9866,
ATP2B4,10.9826,
LAX1,10.9826,
LINC00260,10.9826,
SNORA77,10.9826,
ZBED6,10.9826,
ZC3H11A,10.9826,
EXOC2,10.982,
HUS1B,10.982,
XPNPEP3,10.9799,
FAM107B,10.9784,
PDE1A,10.9655,
PPP1R1C,10.9655,
RBAK,10.945,
RBAK-RBAKDN,10.945,
RBAKDN,10.945,
WIPI2,10.945,
ZNF890P,10.945,
LOC101928035,10.9426,
PRKN,10.9355,
EPDR1,10.9297,
NME8,10.9297,
SFRP4,10.9297,
LOC105374960,10.9153,
ILDR2,10.9146,
POGK,10.9146,
TADA1,10.9146,
C20orf202,10.9085,
FKBP1A,10.9085,
FKBP1A-SDCBP2,10.9085,
MIR6869,10.9085,
RAD21L1,10.9085,
SDCBP2,10.9085,
SDCBP2-AS1,10.9085,
SNPH,10.9085,
DNAJB3,10.9081,
HJURP,10.9081,
LOC100286922,10.9081,
MROH2A,10.9081,
UGT1A1,10.9081,
UGT1A10,10.9081,
UGT1A3,10.9081,
UGT1A4,10.9081,
UGT1A5,10.9081,
UGT1A6,10.9081,
UGT1A7,10.9081,
UGT1A8,10.9081,
UGT1A9,10.9081,
MTUS1,10.9041,
PDGFRL,10.9041,
SLC7A2,10.9041,
KCNAB1,10.9041,
KCNAB1-AS1,10.9041,
SSR3,10.9041,
FAT3,10.9041,
LOC105369431,10.9041,
MTNR1B,10.9041,
IGSF21,10.9041,
AACS,10.8967,
BRI3BP,10.8967,
DHX37,10.8967,
MIR5188,10.8967,
THRIL,10.8967,
UBC,10.8967,
ADCK1,10.887,
CSMD2,10.887,
ZSCAN20,10.887,
DCC,10.878,
SLCO3A1,10.8722,
BHMT2,10.8686,
DMGDH,10.8686,
FAM171A1,10.8663,
NMT2,10.8663,
PPIAP30,10.8663,
JAML,10.8652,
SCN2B,10.8652,
SCN4B,10.8652,
SMIM35,10.8652,
TMPRSS4,10.8652,
LOC101927267,10.8532,
PRPH,10.8532,
ZNF442,10.8529,
ZNF443,10.8529,
ZNF563,10.8529,
ZNF709,10.8529,
ZNF799,10.8529,
CNTNAP2,10.8489,
OTP,10.8455,
WDR41,10.8455,
CLMN,10.8383,
LINC02292,10.8383,
LOC100996455,10.8383,
NRXN2,10.8383,
SLC22A11,10.8383,
SLC22A12,10.8383,
ATP8B4,10.838,
LINC00673,10.8315,
LINC02003,10.8315,
LINC00320,10.8266,
CYP2C18,10.8063,
MIR206,10.8053,
PKHD1,10.8053,
ACOT11,10.8053,
FAM151A,10.8053,
LEXM,10.8053,
MROH7,10.8053,
MROH7-TTC4,10.8053,
PARS2,10.8053,
TTC22,10.8053,
TTC4,10.8053,
MYO3B-AS1,10.8042,
BTF3P11,10.774,
KCTD12,10.774,
ACSL1,10.773,
LINC01093,10.773,
MIR3945,10.773,
MIR3945HG,10.773,
MIR4455,10.773,
SLED1,10.773,
COMMD6,10.77,
TBC1D4,10.77,
UCHL3,10.77,
ADAM19,10.7656,
LOC102724404,10.7656,
NIPAL4,10.7656,
ANKRD62,10.7631,
C18orf61,10.7631,
CIDEA,10.7631,
TUBB6,10.7631,
CRACR2A,10.7621,
PRMT8,10.7621,
LHFPL3,10.7549,
FOXN3,10.7543,
FOXN3-AS1,10.7543,
MTUS2,10.7543,
LINC02291,10.7393,
LINC02312,10.7393,
LOC105378311,10.7382,
MIR548F1,10.7382,
HYMAI,10.7341,
PLAGL1,10.7341,
SF3B5,10.7341,
ZC2HC1B,10.7341,
B4GALNT3,10.7333,
CCDC77,10.7333,
LOC105369595,10.7333,
NINJ2,10.7333,
TMPRSS11GP,10.7272,
LUZP2,10.7272,
EZH2,10.7268,
GHET1,10.7268,
PDIA4,10.7268,
AJAP1,10.7249,
LINC01646,10.7249,
SSBP2,10.7016,
HCRTR1,10.6931,
LINC01225,10.6931,
LINC01226,10.6931,
PEF1,10.6931,
TINAGL1,10.6931,
LINC01349,10.692,
VCAM1,10.692,
CBR4,10.6898,
SH3RF1,10.6898,
APOC1,10.6737,
APOC1P1,10.6737,
APOE,10.6737,
BCAM,10.6737,
BCL3,10.6737,
CBLC,10.6737,
MIR8085,10.6737,
NECTIN2,10.6737,
TOMM40,10.6737,
CCNG1,10.671,
HMMR,10.671,
HMMR-AS1,10.671,
MAT2B,10.671,
NUDCD2,10.671,
TRABD2B,10.6649,
LINC00221,10.6577,
ARL6IP6,10.6539,
PRPF40A,10.6539,
BCL2L10,10.6539,
CERNA1,10.6539,
GNB5,10.6539,
MAPK6,10.6539,
MAPK6-DT,10.6539,
MYO5C,10.6539,
NRBF2,10.6394,
SCN1A,10.6319,
SCN1A-AS1,10.6319,
SCN9A,10.6319,
LINC02035,10.6315,
SEMA5B,10.6315,
SLC49A4,10.6315,
HSBP1L1,10.629,
KCNG2,10.629,
PQLC1,10.629,
RBFA,10.629,
TXNL4A,10.629,
MIR130A,10.6262,
RTN4RL2,10.6262,
SERPING1,10.6262,
SLC43A1,10.6262,
SMTNL1,10.6262,
TIMM10,10.6262,
UBE2L6,10.6262,
ARHGAP31,10.6181,
ARHGAP31-AS1,10.6181,
B4GALT4,10.6181,
B4GALT4-AS1,10.6181,
C3orf30,10.6181,
IGSF11,10.6181,
UPK1B,10.6181,
HELLS,10.6153,
CD3D,10.6075,
CD3E,10.6075,
CD3G,10.6075,
LOC100131626,10.6075,
MPZL2,10.6075,
MPZL3,10.6075,
UBE4A,10.6075,
HTR1F,10.6061,
MIR7156,10.6033,
PIGK,10.6033,
ST6GALNAC5,10.6033,
ARHGEF1,10.6014,
ATP1A3,10.6014,
CD79A,10.6014,
DMRTC2,10.6014,
GRIK5,10.6014,
LOC100505585,10.6014,
LOC390937,10.6014,
MIR6797,10.6014,
RABAC1,10.6014,
RPS19,10.6014,
STXBP6,10.5975,
KCTD15,10.5974,
TYK2,10.5955,
GRM8,10.5939,
MIR592,10.5939,
KBTBD8,10.5939,
MIR466,10.5939,
SLC22A10,10.5939,
SLC22A25,10.5939,
SLC22A9,10.5939,
CCDC15,10.5904,
SLC37A2,10.5904,
SCARNA3,10.5904,
EEPD1,10.5816,
LOC101928618,10.5816,
ABCB5,10.5796,
SP8,10.5796,
SPNS2,10.5767,
SPNS3,10.5767,
UBE2G1,10.5767,
LOC101928782,10.5744,
MIR4639,10.5639,
MYLIP,10.5639,
KATNAL1,10.5525,
LINC00365,10.5525,
LINC00384,10.5525,
ITGA4,10.5509,
LINC01934,10.5509,
MIR4437,10.5509,
LOC101927142,10.5446,
NPAS2,10.5446,
RPL31,10.5446,
TBC1D8,10.5446,
CACNB4,10.5417,
STAM2,10.5417,
C10orf67,10.5412,
LOC105376453,10.5412,
OTUD1,10.5412,
LSINCT5,10.5405,
ADGRF1,10.5382,
ADGRF5,10.5382,
LOC101926962,10.5382,
HLCS,10.5382,
LOC105372795,10.5382,
PIGP,10.5382,
RIPPLY3,10.5382,
TTC3,10.5382,
CAPN5,10.5382,
GDPD4,10.5382,
MYO7A,10.5382,
OMP,10.5382,
COL24A1,10.5382,
ACVR1B,10.5366,
ACVRL1,10.5366,
ANKRD33,10.5366,
FIGNL2,10.5366,
GRASP,10.5366,
GRASP-AS1,10.5366,
LOC105369971,10.5366,
NR4A1,10.5366,
ZNF679,10.5328,
ZNF736,10.5328,
OPCML,10.5274,
MALRD1,10.5227,
CAPN3,10.5163,
HAUS2,10.5163,
LRRC57,10.5163,
SNAP23,10.5163,
ZNF106,10.5163,
BCO2,10.5109,
LOC100132686,10.5109,
LOC283140,10.5109,
PLET1,10.5109,
PTS,10.5109,
AFM,10.5041,
AFP,10.5041,
LINC02499,10.5041,
RASSF6,10.5041,
NSFL1C,10.5017,
SIRPB1,10.5017,
SIRPB2,10.5017,
SIRPD,10.5017,
KCNS2,10.4981,
NIPAL2,10.4981,
SCHLAP1,10.4971,
BAZ2B,10.4937,
ELP3,10.4927,
LPP,10.4776,
LPP-AS1,10.4776,
MIR28,10.4776,
CLIP1,10.4703,
KNTC1,10.4703,
RSRC2,10.4703,
ZCCHC8,10.4703,
CPPED1,10.4546,
CAMK1D,10.4546,
LINC01684,10.4532,
CYP46A1,10.4496,
EML1,10.4496,
HHIPL1,10.4496,
EPB41L4A,10.4452,
EPB41L4A-AS1,10.4452,
LOC101927023,10.4452,
SNORA13,10.4452,
AKIP1,10.4427,
LOC102724784,10.4427,
ST5,10.4427,
CDKAL1,10.4355,
LAPTM5,10.434,
LINC01778,10.434,
MATN1,10.434,
MATN1-AS1,10.434,
MIR4420,10.434,
SDC3,10.434,
EFHC1,10.4275,
PAQR8,10.4275,
AIRE,10.4256,
CFAP410,10.4256,
DNMT3L,10.4256,
ICOSLG,10.4256,
LOC102723996,10.4256,
LOC105372833,10.4256,
PFKL,10.4256,
TRPM2,10.4256,
TEAD1,10.4231,
LINC01177,10.4132,
LINC01195,10.4132,
LINC02177,10.4132,
FAM49A,10.413,
COL5A1,10.4122,
FCN1,10.4122,
FCN2,10.4122,
LOC101448202,10.4122,
MIR3689A,10.4122,
MIR3689B,10.4122,
MIR3689C,10.4122,
MIR3689D1,10.4122,
MIR3689D2,10.4122,
MIR3689E,10.4122,
MIR3689F,10.4122,
DELE1,10.4121,
LOC729080,10.4121,
PCDH1,10.4121,
FBXL21P,10.4109,
LECT2,10.4109,
AZI2,10.4098,
CMC1,10.4098,
LINC01162,10.4068,
DERA,10.4048,
EPS8,10.4048,
STRAP,10.4048,
ATXN1,10.4044,
GMPR,10.4044,
CRYGN,10.3983,
MIR3907,10.3983,
NUB1,10.3983,
RHEB,10.3983,
WDR86,10.3983,
WDR86-AS1,10.3983,
ABCG1,10.3927,
RSPH1,10.3927,
TFF1,10.3927,
TFF2,10.3927,
TFF3,10.3927,
TMPRSS3,10.3927,
UBASH3A,10.3927,
FTLP10,10.3888,
TMPRSS11B,10.3888,
TMPRSS11BNL,10.3888,
YTHDC1,10.3888,
CARMIL3,10.3888,
CPNE6,10.3888,
DHRS4,10.3888,
DHRS4L1,10.3888,
DHRS4L2,10.3888,
LINC00355,10.3888,
LRRC37B,10.3881,
SUZ12,10.3881,
CPQ,10.3732,
LOC101927066,10.3732,
ALPK3,10.3732,
PDE8A,10.3732,
SLC28A1,10.3732,
CKMT2,10.3721,
CKMT2-AS1,10.3721,
RASGRF2,10.3721,
RNU5D-1,10.3721,
RNU5E-1,10.3721,
ZCCHC9,10.3721,
RAMP3,10.365,
TBRG4,10.365,
MGAT5,10.3634,
TMEM163,10.3634,
FSTL4,10.3581,
MIR1289-2,10.3581,
UGT2B10,10.358,
UGT2B15,10.358,
TNR,10.3468,
GPCPD1,10.344,
SHLD1,10.344,
TTLL11,10.3431,
DCTD,10.3424,
TENM3,10.3424,
LINC00939,10.3398,
B3GAT2,10.3385,
GNPDA1,10.3385,
PCDH12,10.3385,
RNF14,10.3385,
HOMER1,10.3299,
DLL1,10.3293,
FAM120B,10.3293,
LINC01624,10.3293,
LOC154449,10.3293,
LOC285804,10.3293,
MIR4644,10.3293,
STK32A,10.3256,
STK32A-AS1,10.3256,
LINC02303,10.3249,
FNDC8,10.3156,
NLE1,10.3156,
RAD51D,10.3156,
RAD51L3-RFFL,10.3156,
RFFL,10.3156,
SLC35G3,10.3156,
SLFN5,10.3156,
UNC45B,10.3156,
PAPPA2,10.3081,
DPP8,10.3045,
HACD3,10.3045,
IGDCC3,10.3045,
IGDCC4,10.3045,
CCSER1,10.3017,
ETS1,10.2996,
ETS1-AS1,10.2996,
MIR6090,10.2996,
ATP8B5P,10.2993,
FAM166B,10.2993,
RUSC2,10.2993,
ACP1,10.2987,
ALKAL2,10.2987,
LINC01865,10.2987,
SH3YL1,10.2987,
IPO5,10.2965,
SLC29A3,10.2903,
UNC5B,10.2903,
LOC105375556,10.2894,
COX18,10.2892,
ATP5F1E,10.2881,
CTSZ,10.2881,
PRELID3B,10.2881,
SLMO2-ATP5E,10.2881,
TUBB1,10.2881,
ZNF831,10.2881,
ATP11B,10.2755,
LINC00870,10.2657,
PZP,10.2657,
FGF7,10.265,
FAM76B,10.2639,
DPP4,10.2603,
FAP,10.2603,
GCG,10.2603,
LOC100131604,10.2603,
LOC101929532,10.2603,
LINC01894,10.2549,
CREB5,10.2538,
TRIL,10.2538,
KDM4C,10.2515,
BMP5,10.2515,
IMPA2,10.2515,
NIPAL1,10.2455,
TEC,10.2455,
TXK,10.2455,
BIRC6,10.2412,
NLRC4,10.2412,
SLC30A6,10.2412,
YIPF4,10.2412,
ANKRD26,10.2412,
FAM238C,10.2412,
DNTTIP1,10.231,
MIR3617,10.231,
SPINT4,10.231,
WFDC10A,10.231,
WFDC10B,10.231,
WFDC11,10.231,
WFDC13,10.231,
WFDC3,10.231,
WFDC9,10.231,
TLL1,10.2295,
LINC00561,10.2268,
LMO7DN,10.2268,
LMO7DN-IT1,10.2268,
BACH2,10.2182,
RBMS3,10.216,
LINC01239,10.2015,
UTP15,10.2015,
AXL,10.1878,
B9D2,10.1878,
BCKDHA,10.1878,
CCDC97,10.1878,
CYP2S1,10.1878,
EXOSC5,10.1878,
HNRNPUL1,10.1878,
TGFB1,10.1878,
TMEM91,10.1878,
EPHA6,10.1829,
ATP9A,10.181,
NFATC2,10.181,
CYP26B1,10.1802,
MIR1297,10.1786,
BBX,10.1779,
CEACAM20,10.1773,
CEACAM22P,10.1773,
IGSF23,10.1773,
ZNF180,10.1773,
ZNF229,10.1773,
LOC101929095,10.1727,
LOC102723649,10.1677,
OLIG3,10.1677,
LINC00426,10.1667,
C1orf210,10.1655,
CFAP57,10.1655,
EBNA1BP2,10.1655,
FAM183A,10.1655,
MIR6733,10.1655,
TIE1,10.1655,
TMEM125,10.1655,
LOC400800,10.162,
SH3BP4,10.1507,
ACOT8,10.1506,
CTSA,10.1506,
NEURL2,10.1506,
PCIF1,10.1506,
PLTP,10.1506,
SNX21,10.1506,
SPATA25,10.1506,
TNNC2,10.1506,
UBE2C,10.1506,
ZNF335,10.1506,
ZSWIM1,10.1506,
ZSWIM3,10.1506,
LDLRAD3,10.1455,
LOC101928510,10.1455,
MIR3973,10.1455,
EFEMP1,10.1451,
LINC00114,10.1373,
MIR4693,10.1359,
PDGFD,10.1359,
LINC02465,10.128,
LINC02466,10.128,
ING2,10.1268,
LOC389247,10.1268,
RWDD4,10.1268,
ANO2,10.0993,
BANK1,10.0988,
FOXQ1,10.0817,
LINC01985,10.078,
TGFBR2,10.078,
BTRC,10.0765,
LBX1,10.0765,
LBX1-AS1,10.0765,
LINC01514,10.0765,
LOC101927419,10.0765,
CACNA1A,10.0718,
CDK19,10.0666,
CLCNKA,10.0636,
CLCNKB,10.0636,
FAM131C,10.0636,
HSPB7,10.0636,
SPEN,10.0636,
SRARP,10.0636,
ZBTB17,10.0636,
PARD3,10.0604,
GPR151,10.0599,
PPP2R2B,10.0599,
LINC00648,10.0598,
LCLAT1,10.0407,
LINC01936,10.0407,
TSHZ2,10.0393,
DAB1,10.0382,
CLDN10,10.0356,
DNAJC3,10.0356,
DNAJC3-DT,10.0356,
DZIP1,10.0356,
LINC00700,10.033,
MIR6072,10.033,
IGFBP3,10.0313,
FAM19A5,10.026,
MIR4535,10.026,
ANKRD17,10.0251,
TPM3P9,10.0217,
ZNF525,10.0217,
ZNF761,10.0217,
ZNF765,10.0217,
ZNF765-ZNF761,10.0217,
ZNF813,10.0217,
ZNF845,10.0217,
UGGT2,10.0182,
NRG1,10.0126,
CLCA4-AS1,10.0098,
SH3GLB1,10.0098,
ALKBH8,10.0085,
