LDB2,DDX10,DDX6,,CAMK2D,SEPHS1,, SAMD4A GCH1 ,SDS,HMOX1,OVOL1 SIPA1 RELA RP11-770G2.4 AP001266.1 RP11-770G2.2 CFL1 KAT5 RP11-770G2.5 AP001362.1 PCNXL3 KRT8P26 RP11-770G2.3 RNASEH2C ,,CST3,DKFZP434H168,ATF2 ATP5G3 ,MILR1,CRYAA,SSX6 SPACA5 SPACA5B,AP1S2,,,,DEF8,TMEM247,PSMB1,,NOS1,, CD226,EDNRA,B4GALT7,,LOC102907986,THRB,THRB,DDAH1,TP53,RIMS1,,PLOD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDLRAD3,DEFA5,DDX60,,CAPN2,TRIM67,, SEZ6L ,SDSL,ICAM1,PKHD1 ,,CTSD,EDG6,ATG5 AIM1 ,receptor,CRYAB,SYT15 GPRIN2 PPYR1 LOC643650 LOC728643 ANXA8 ANXA8L1,C3orf58,,,,DISC1,MPHOSPH10,PSMB3,,NOS2,, CDC42EP5, VEGF,BAI1,,Flt1,EDNRB,VAV3,PLEKHN1,VAV3,SCAMP1,,PLOD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDM2,DLG2,DGKK,,CASP1,TSNAX,, SLC17A4 SLC17A1 SLC17A3 ,SH2B3,IRAK1,RP11-732M18.2 TULP4 AL360169.2 TMEM181 AL360169.1 RP11-107N4.1 ,,CTSG,EFCAB4B,ATXN2L TUFM SH2B1 ATP2A1 RABEP2 CD19 NFATC2IP SPNS1 LAT ,THSD1,CST3,TMEM184C PRMT10,CCDC91,,,,DRD2,DOK1,TEK,,PIK3CG,, CYBA, TNC,BAIAP3,,LOC107402052,BHLHE41,,CD38,VDR,SEMA5A,,PNRC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMP2,DMRTB1,DIRC3,,CAV1,USH2A,, SMAD1 ,SLC24A6,IREB2,RP11-479J7.1 FMO9P RP11-276E17.2 FMO7P FMO8P ,,CTSZ,ELK4,AVPR1B C1orf186 CTSE ,SREK1IP1,CXCR4,TRIM48,CDC7,,,,EGLN1,RETSAT,NKX3-1,,POLR2A,, DEFB114, CDH1,BHLHA15,,Gpr182,VAV3,,ABAT,VEGFB,SLC30A4,,PPP1R3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPRIP,DNAJC4,DLG2,,CCL2,WNT8B,, SOCS6 ,TCTN1,KCNK3,TRNAV37P RP11-518I13.1 RP11-230C9.1 ,,CUL2,FAM122A,AXIN2 , SREK1IP1 ,CYP1A1,TRPC5 LOC100329135,CPEB2-AS1,,,,GNA12,PIGT,FAM162A,,RBX1,, EEA1, PRKAA1,BRICD5,,Hyou1,RORA,,ANGPTL4,,SPAG16,,PSMA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOS1,EEA1,DMD,,CD38,ACTG1,, SPARC ATOX1 G3BP1 GLRA1 ,TMEM116,LMNA,CSDC2 PPPDE2 PMM1 ACO2 POLR3H PHF5A TOB2 ,,DPEP1,FAM46C,BACE2 FAM3B ,ADH1B,DDIT4,UFM1,CPOX,,,,GPC5,RIMBP3,NDRG1,,TNC ,, ERK1 2, NOS2A,BTBD2,,Ada,CIC,,CPEB2,,SUV420H1,,RAPGEF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOS2A,EIF3CL,DPY19L1P1,,CDKN1A,ADAMTS9,, SREBF2 TNFRSF13C CENPM SEPT3 ,TPCN1,MDM2,CBLL1 DLD SLC26A3 LAMB1 AC005046.5 ,,DUOX1,FKSG83,BACH1 GRIK1 NCRNA00258 ,SMURF2,DPP4,ZNF675 ZNF681 RPSAP58,CRSP8P,,,,HGNC,HRG,TIGAR,,TNF,, HOOK2, BRINP3,C11orf35,,Angpt1,LIPE,,PPARGC1A,,SV2B,,RIT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTCH1,EPAS1,DSG1,,CFTR,ADCY1,, SSBP2 ,TRAFD1,MDM4,RP11-461K13.1 U6 ,,DUOX2,FLJ32658,BCAS3 ,SLC35C1,E2F1,ABCA17P CCNF C16orf59 NTN3 TBC1D24,CWC22,,,,HMBS,RNF168,BMP2,,VEGFA,, HOOK3, SH2B1,C16orf11,,Gngt1,PAFAH1B3,,UBC,,SYNE3,,RSBN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRP1,FAM161A,DST,,CHRNA4,ADPRH,, SSH2 EFCAB5 ,VPS29,MGARP,MUC22 XXbac-BPG27H4.8 MUC21 VARS2 DPCR1 7SK GTF2H4 TIGD1L DDR1 Y_RNA HCG21 SFTA2 ,,E2F1,GCNT1,BCAS4 ADNP DPM1 ,C1,ECE1,C17orf63,EMP2,,,,HOXA11,C3orf43,EPAS1,,VEGFC,, Igf, PYGM,C16orf13,,Ctdsp2,SIRT7,,ZFP36L1,,TCIRG1,,SMEK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRP2,FCN3,DUSP22,,CHRNA7,AFTPH,, SULT1C1 ,ARNT,MT3,,,ECT2,GGT6,BCL11A ,CARD16,EDN1,C2orf86,FTO,,,,IRAK4,PTPN23,TRPC6,,SATB1,, JAM2, TBX5,C16orf91,,Pik3ca,RYR2,,CHRNA7,,TNR,,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLAH,FLG2,DYNC2H1,,CHRNB2,AKAP7,, TAF1L ,ATP1A1,MTOR,TBX5 RP11-139B1.1 ,,EGLN1,GOPC,BLM FURIN FES MAN2A2 UNC45A HDDC3 RCCD1 PRC1 ,ADH1C,EDNRA,CBX6,GPR126 dist=70770 ,,,,ITGA10,ZFP2,CREBBP,,SNAI3,, KIAA1279, DST,C17orf59,,Gng2,ANGPT1,,HSF1,,TNR,,SPRY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEX14,GATSL1,EDA2R,,CITED2,ALK,, TBC1D1 ,ATP1A2,MYOCD,GCOM1 CGNL1 GRINL1A CTD-2515H24.1 ,,EGLN2,GPR65,BLNK DNTT OPALIN TLL2 ,NR4A2,EGLN1,FAM59B HADHA HADHB,INSIG2,,,,KCNT2,ROS1,TGFBR2,,SPRY2,, MAPKAPK5, SGK3,C17orf70,,Trpc6,ANGPTL4,,PSMB11,,TNR,,TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIK3CA,GCM1,EVI5,,CLDN3,ALX4,, TBC1D14 ,ATP1A4,NDRG1,SUV420H1 AP002992.1 TCIRG1 NDUFS8 CHKA CTD-2655K5.1 RP11-802E16.3 ,,EGLN3,GSC,BMPR1B ,NANS,EGLN2,FKBP9 NT5C3,IZUMO3,,,,KIAA1841,NKAPL,AK4,,TF,, mir-181, COPS5,C17orf74,,Fasn,ADAM17,,LONP1,,UNC5A,,TMEM45A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIK3CG,GDF2,EXOC4,,CPS1,ANKRD10,, TBC1D22A ,ATP1B1,NKX3-1,AC011625.1 PLXNA4 ,,EGR1,HAPLN3,BRI3 TECPR1 ,OR4C13,EGLN3,GBP6 LOC400759,KCNK12,,,,LGR4,COL11A2,SUV39H2,,TGFA,, MYOG, ANP32D,C19orf77,,Senp3,ARG2,,GATA6,,ZNF595,,UGP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLRA,GJA9,EYS,,CREBBP,APLNR,, TCF4 ,EGLN1,NOTCH1,FCHSD1 HDAC3 AC008781.7 RELL2 ARAP3 ,,ENPEP,HISPPD2A,C10orf11 ,GPR111,ENG,HLA-G,KCNS3,,,,LINC00582,SAP25,HYOU1,,TNC,, Nectin, SENP1,C1orf159,,Ifng,FIGF,,FUNDC1,,CCZ1B,,WSB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP2R5C,GPR126,FABP5,,CXCR4,ARFGEF1,, TGFBR3 ,FRAP1,NPEPPS,RP11-260M19.1 RP11-614O9.3 AL512362.1 U6 ,,EP300,HP,C10orf126 , GPR111 ,EP300,HMGXB4 TOM1,LINC00472,,,,LRRC3B,MUC3A,NOTCH1,,TNF,, PARD3, PRDM1,C1orf170,,Aqp4,PGF,,RYR1,,POTEF,,MTP18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKAA1,GUCY1A2,FAM120C,,CYB5R4,ARL5A,, TMEM106C COL2A1 ,PRKAA2,PDIA2,CTB-158E9.2 CTD-2568P10.1 SAP30L GALNT10 CTB-158E9.1 CTB-157D17.1 HAND1 ,,EPAS1,HYPK,C11orf90 MED17 ,CASP1,EPAS1,INPP5A,LINC01080,,,,MKL1,MUC3A,CDKN1B,,VEGFA,, PIGF, PFKM,C1orf233,,Tradd,TMPRSS6,,ACVRL1,, MRPL21,,SLC25A36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKAA2,HIC2,FAM18A,,CYGB,ASTN2,, TMEM65 ,CXCR4,PDK1,CTD-2350J17.1 FBXL7 ,,EPO,IDH3A,C15orf26 IL16 ,LYPLA1,EPO,KCNT2,LINC01085,,,,NALCN,MUC3A,PENK,,NOTCH1,, PNMA1, EGLN1,C20orf26,,Os9,ADORA2A,,NOX4,, ZNF718,,TPD52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSMD13,HLA-A,FAM35B,,CYP17A1,ATP6V1E2,, TRIM67 C1orf131 GNPAT EXOC8 C1orf124 EGLN1 ,EPAS1,PDK3,GPR110 TNFRSF21 ,,EPX,IGF2R,C16orf11 PIGQ NHLRC4 RAB40C WFIKKN1 FAM195A MSLN WDR90 RHOT2 RHBDL1 STUB1 JMJD8 WDR24 FBXL16 METRN FAM173A CCDC78 HAGHL NARFL ,SHE,ERCC3,KIAA0125,LOC100294145,,,,NEK7,MUC3A,PSMC4,,NRP1,, PVRL2,BDNF,C2orf88,,Slc27a4,CCL2,,PSMC5,,AHI1,,GADD45B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRD,IL17F,FAM69A,,CYP19A1,B3GAT2,, TSNAX ,IGFBP2,PLK3,CASP8AP2 RP11-63K6.4 MDN1 Y_RNA snoU13 RP11-63K6.5 RP11-29C12.1 RP11-63K6.1 ,,ETS1,IQCJ,C16orf62 C16orf88 IQCK ,ZNF598,FLT1,LANCL2,LOC101927709,,,,OAS3,MUC3A,ETS1,,NRP2,, RGS5, TFRC,C8orf82,,LOC102927917,ENG,,PSMC1,,AK5,,DDR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRM,IL22RA1,FAM9C,,CYP1A1,B4GALT5,, TSPAN4 CHID1 AP2A2 ,IL1A,PMAIP1,FBXO21 FBXW8 TESC RP11-103B5.2 RP11-231I16.1 ,,FABP1,JPH1,C20orf112 ,PCYOX1,GATA6,LOC100288974,LOC102467213,,,,PAQR8,MUC3A,PSMC1,,PIK3CA,, RHEB, PML,CABLES2,,Scfd1,PIK3C2A,,ANG,,ALMS1,,RYBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBM47,IMPG1,FAP,,CYP1A2,BARX1,, UBE3A ,IL1B,PRKAA1,SNORD28 ,,FAM162A,KCNJ1,C22orf34 ,ADH6,GPR182,LOC440300,LOC286189,,,,PKD2,SCIN,P2RX2,,POLR2A,, Smad1 5 8,ADAM17,CALU,,Mmp13,ATP12A,,MT-ND5,,ANKRD45,,MXI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP5-1022P6.2,INADL,FGF13,,CYP1B1,BBS9,, VRK2 ,NRP2,PRKCE,AC084193.1 ,,FANCC,KCNMB4,C22orf34 BRD1 ,C2orf42,HIF1A,LRCH1,LYPLAL1,,,,RAD51B,IRF5,FABP1,,PRKAA1,, Smad2 3, ARG2,CAMTA2,,Pura,NOS3,,MT-ND4,,ANO10,,P4HA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC4A8,ITPKB,FOXA2,,CYP26A1,BCL2L14,, ZCCHC11 GPX7 MGC52498 ,TGFA,PTGIS,,,FBLN5,KIAA1217,C6orf72 KATNA1 LATS1 NUP43 PCMT1 ,GATSL2,HIF3A,MAGI3,MCL1,,,,RCAN1,KMT2C,E2F1,,PRKAA2 ,, SPTLC1, MMP3,CAPN15,,Camk2g,ANGPTL3,,KCNK2,,ARHGAP24,,RORA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNAI3,IVL,FOXD1,,CYP2A7,BIRC6,, ZDHHC14 ,CASR,PTGS2,XKR6 CTD-2135J3.4 PINX1 CTD-2135J3.3 SOX7 RP11-177H2.2 SNORD112 ,,FER,LAMB3,C7orf10 ,ADH1A,HMOX1,MIR3134 ROD1,MED13L,,,,RP11-118B18.1,ABCA13,PPARD,,PSMC3,, TIGIT, CAMK2B,CASKIN1,,Csf1,PRCP,,PTK2B,,ARHGEF4,,PFKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY2,KHDRBS2,FOXI2,,CYP2B6,BLID,, ZFP161 ,PIK3CA,RBX1,STRADBP1 AC069304.1 GIMAP4 ALDH7A1P3 GIMAP6 GIMAP7 GIMAP2 RP11-632K21.3 ,,FIGF,LOC283050,C7orf71 SKAP2 ,EPGN,HMOX2,MIR3675 ESPNP MST1P9,MIAT,,,,RP11-6N13.1,WBSCR27,ACVRL1,,,, TOM1L1, GCNT3,CCDC136,,Nr3c1,SEC24B,,ATP1B1,,ATAD2B,,PDK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF,KIAA0319L,FOXP1,,CYP2C18,BRUNOL5,, ZNF180 ,PIK3CB,RGCC,LHFP ,,FLT1,LOC340286,C9orf114 CCBL1 LRRC8A PHYHD1 DOLK NUP188 SH3GLB2 ,IL29,HSD11B2,NCRNA00204 NCRNA00204B CTAG2 GAB3,MIR381HG,,,,RP4-601P9.2,GNG10,AKT1,,,, TP53RK, HSD17B12,CCDC154,,Hsd11b2,EPHA1,,ANGPT2,,AZIN1,,KLF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGFA,KIAA0586,FOXR2,,CYP2C19,C11orf87,, ZNF638 DYSF ,TF,RPS27A,TINF2 IRF9 MDP1 TSSK4 DHRS1 RP11-468E2.1 C14orf21 IPO4 LTB4R2 LTB4R CHMP4A PSME1 5S_rRNA RP11-468E2.6 NEDD8-MDP1 NEDD8 CIDEB PSME2 REC8 FAM158A CHMP4A GMPR2 RNF31 TM9SF1 ADCY4 TGM1 RABGGTA RP11-468E2.2 RP11-468E2.4 RP11-468E2.5 FITM1 ,,FLT4,LOC388272,C9orf170 ,BHLHE41,HSP90B1,PXDNL PCMTD1,NDFIP2,,,,SETX,SCIN,PSMD3,,,, TSHZ3, WHSC1,CCDC78,,Sim2,MCAM,,BNIP3,,BAI3,,LOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM169,KIF26A,GABRB1,,CYP2C8,C19orf28,,,VHL,S100B,PTGFR RN5S23 RP11-183M13.1 ,,FMN2,LOC646982,CA6 SLC2A7 SLC2A5 GPR157 ,PSMA5,HYOU1,RPH3A OAS1 OAS3,NEIL3,,,,SLC52A3,CASP12,NOS2,,,, ZFYVE16, Glul Cattle : EGLN1,CCNL2,,Plau,KAT6A,,S100B,,BAI3,,SLC2A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNC,KITLG,GCFC1,,CYP2C9,C19orf29,,,EDNRA,SFRP1,,,FNDC1,MDK,CAB39L SETDB2 PHF11 ,KRTCAP3,IL18,SEMA3G TNNC1 NISCH STAB1,NT5C1B-RDH14,,,,SLC8A1,PRB4,PAK1,,,, ZMYND11, HIF3A,CD63,,LOC102913558,MYH9,,CYBA,,BASP1,,NFIL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNF,KRTAP19-8,GFI1,,CYP2E1,C2orf61,,,EIF4E,SIRT1,RP11-471J12.1 HAND2 RANP6 MORF4 ,,FOS,MFGE8,CABP1 MLEC UNC119B ACADS ,ISL1,ITGA2,SMC1A RIBC1 HSD17B10,PLOD2,,,,SMYD3,SULT1A2,ANGPT2,,,, ZNF638,NADH6,CDK2,,LOC102929008,CYSLTR2,,B3GAT1,,C14orf37,,PPME1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAV2,KRTAP5-7,GLYATL2,,CYP2F1,C3orf25,,,ELF2,SLC29A1,,,FOXO1,MRGPRX4,CACNA1C ,LRFN1,ITPR1,STARD7,PTHLH,,,,SP110,CASP12,PSMD7,,,,ATG4C,EPAS1,cfa-mir-1-1,,Thbs4,MYLK,,PRKCE,,C6orf106,,STC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGF,KYNU,GPR173,,CYP2U1,C4orf43,,,KDR,STC1,MUT CYP2AC1P RHAG C6orf141 CENPQ GLYATL3 ,,FXN,MS4A2,CADM2 ,PCBP1,ITPR2,SYT15 GPRIN2 PPYR1 LOC643650 LOC728643 ANXA8 ANXA8L1 FAM25C FAM25G FAM25B,RAB9BP1,,,,SPRTN,PRB4,TERT,,,, ADAMTS4, TENM2,cfa-mir-129-1,,Tnfsf13b,SPINT1,,F7,,CAB39,,STC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LBP,GPT2,,CYP3A4,C7orf29,,,SOD3,STC2,ARAP1 ARAP1-AS1 U7 RP11-169D4.2 PDE2A MIR139 AP005019.4 RP11-169D4.1 RP11-31L22.3 ,,GATA6,MTMR12,CAMTA1 VAMP3 PER3 UTS2 TNFRSF9 ,CARD16,JAG2,TNRC6B,RIMS1,,,,SYNPO2L,EEA1,DPP4,,,, ALOX15, CYP3A cluster,cfa-mir-129-2,,G6pc,PPAP2B,,SCN2A,,CCNY,,FOXO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LTBP3,GRIA4,,CYP3A5,CACNA1C,,,SPRY1,TCEB1,RP11-776A13.3 RP11-155I9.1 5S_rRNA ,,GNB1,MX2,CAMTA2 INCA1 KIF1C GPR172B ZFP3 ZNF232 USP6 ZNF594 ,STX3,KCNA5,TRPS1,RNU5F-1,,,,THRA,RFX7,MT3,,,, Alpha actinin,RGCC,cfa-mir-133c,,Rrm2b,STRA6,,MDM2,,CDK19,,KLF10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAPK8,GSPT2,,CYP3A7,CACNB4,,,VEGFC,TCEB2,GPR176 RP11-37C7.1 RP11-37C7.2 FSIP1 ,,GNGT1,MYBPC1,CASP3 CCDC111 MLF1IP ,CEP95,KCNK3,ZNF681,SCHLAP1,,,,TLL1,SULT1A2,EGR1,,,, Alpha catenin, GRIN2B,cfa-mir-1842,,Pfkfb4,SLC29A1,,HSP90B1,,CNNM2,,P4HA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MEGF6,GUSBP1,,CYP4A11,CADPS,,,ADRA1B,TP53,C8orf12 BLK U6 AF131216.1 TDH FAM167A AF131216.5 ,,GPX1,NAT5,CAST ,NANS,KCNMA1,ZNF681 RPSAP58,ST3GAL6-AS1,,,,TSC22D2,ZFR2,KCNMA1,,,, BCAN, C9ORF3,cfa-mir-202,,Icam1,MYO5B,,PLOD1,,CPT1A,,JUNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MRPS27,GUSBP4,,CYP4B1,CCDC64,,,PRKAA1,TWIST1,UBA52P7 RP11-1028N23.3 RP11-1028N23.2 AC009803.1 RP11-110L15.1 RP11-1028N23.4 ,,GPX3,NEIL2,CBARA1 ,EBLN1,LCT,ABCA3 ABCA17P,TBX3,,,,VPS9D1,IL23R,VASN,,,, BRK1, GRID1,cfa-mir-210,,Hspa9,AJUBA,,PSMA6,,CTD-2203A3.1,,MIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTRR,GYPB,,CYP4F12,CCDC77,,,SPRY4,UBA52,FAM19A1 ,,GUCY1A2,NEURL,CBX3 SNX10 ,POLG2,LONP1,ADAM28,TFAP4,,,,WNT2,SEZ6L,ICAM1,,,, CHRNA2, PLA2G12A,cfa-mir-335,,Apc,TGFBR3,,TEK,,CUL2,,TRPC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MUC3A,GYPE,,CYP4F2,CDH13,,,TERT,UBB,MIR25 MBLAC1 COPS6 MIR93 TAF6 GATS CNPY4 AC073842.18 RP11-506M12.1 ZKSCAN1 AP4M1 GPC2 MIR106B GAL3ST4 ZSCAN21 ZNF3 AC073842.19 MCM7 C7orf43 C7orf59 GATS STAG3 ,,GUCY1A3,OR51B5,CCDC109A ,BHLHE41,MB,AFF2,TUSC1,,,,XIRP2,DRC1,PRKCE,,,, COL1A2, ALB,CHRNA4,,Pik3c2g,VASN,,RAMP2,,DARS2,,CXCR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NDUFS8,HAGH,,CYP4F3,CELSR1,,,EDN1,UBC,RP11-434O22.1 RP11-73E17.2 RP11-73E17.1 RP11-85K15.2 BAZ1A RNU7-41P RP11-73E17.3 ,,GUCY1B2,PDPN,CCDC109A CBARA1 ,VPS36,MMP14,AGAP1,VEGFC,,,,ZNF615,ALCAM,PSME1,,,, Collagen type I, SPTLC2,CHRNB1,,Gata6,ACAA2,,EP300,,DLG1,,ATF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NUDT8,HERC2P3,,CYP8B1,CENPE,,,POU5F1,UBE2D1,RP1-50J22.4 BRPF3 ETV7 PNPLA1 C6orf222 PXT1 ,,GUCY1B3,PIGG,CCDC109A OIT3 ,DDX5,MMP2,C18orf34,ZFYVE16,,,,ZNF783,TTC14,CA9,,,, Collagen type III, GLDC,CHTF18,,Atg4d,PINK1,,VHL,,DNAH11,,BTG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR52W1,HINT3,,DDAH1,CLTCL1,,,TNF,UBE2D2,ATP11B RP11-225N10.1 RP11-646E18.3 ,,GZMH,POU5F1P1,CCDC109A OIT3 PLA2G12B ,OR10V1,MT3,C21orf34,ADAM19,,,,ZNF804B,SCIN,CARD16,,,, CTNNA1, ECE1,CLCN7,,Ryr2,SIRT1,,PSMF1,,DNAH12,,SMAD7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OSBPL1A,HLA-DRA,,DDAH2,CPA6,,,VEGFA,UBE2D3,PKIB SERINC1 RP11-574H13.2 Z99129.1 ,,HBA1,PSMA7,CCDC39 FXR1 ,MILR1,MT-CYB,CCDC102B,ADAMTSL4,,,,ABCC11,CNTNAP3,TXN,,,, CTTNBP2, GNG2,CLDN7,,Adk,SIRT2,,PSMB10,,DNAH14,,FBXO42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTUD6B,HOXD4,,DDIT4,CRAMP1L,,,EPO,UBQLN1,ZC3HAV1 ZC3HAV1L KIAA1549 RP11-383F6.1 ,,HBB,PSMD6,CCNDBP1 EPB42 TGM5 TGM7 LCMT2 ADAL ZSCAN29 TUBGCP4 ,CKAP2,MT-ND4,CCDC146,AK097794,,,,ABHD2,,HIPK2,,,, EPHA7, PIK3C2G,COL20A1,,Mdm4,SOD2,,CIAO3,,DNAH14,,RCOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PAQR8,HTR2C,,DPP4,CSMD1,,,IGFBP1,UCN2,RAP1GDS1 TSPAN5 RP11-810D13.1 ,,HDAC6,RABL2A,CD44 SLC1A2 ,,MT-ND5,CCNYL1 FZD5,ARNT,,,,AC011933.2 GRB2 RP11-16C1.3,,UBC,,,, ERK,EPAS1,COMMD5,,Gnb4,NARFL,,RPS27A,,DOCK3,,RP11-529I10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PCED1A,IFI6,,ECE1,CYP20A1,,,IGFBP3,UCN3,AC018814.1 ,,HGF,RBM44,CD80 POGLUT1 C3orf1 ARHGAP31 TMEM39A ADPRH ,MRPL16,NARFL,CD99 XG XGPY2,C1orf56,,,,AC132192.1 CTD-2371O3.2 IPO7,,UBB,,,, IL3RA, HBB,COPG2,,LOC102928774,COX1,,BAD,,EIF3CL,,PHF21A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PLCG2,IFT88,,EDN1,CYTH3,,,IL6,USP19,RP11-96J19.3 RP11-96J19.1 RP3-483K16.2 RP11-96J19.2 ELOVL5 7SK RP1-27K12.4 RP3-483K16.3 GCLC AL591034.1 ,,HIF1A,RFK,CD80 POGLUT1 C3orf1 PLA1A TMEM39A ADPRH ,THSD1,NF1,CPXCR1,EFEMP1,,,,AC132192.1 CTD-2371O3.2 SNORA23 IPO7,,PSME4,,,, ITGA11, AMOT,COQ10A,,Reln,ADAM9 ,,AKT1,,EIF4G3,,DDIT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
